dynamism,urgency,scale,cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,comp_time,num_vehicles,num_orders
0.8,35,1.0,5536.746639442411,2102.0378727757443,3052.8921,381.81666666666666,true,0.80-35-1.00-3,123,49301,10,240
0.8,35,1.0,5955.134989177291,2198.958339177291,3351.0099833333334,405.1666666666667,true,0.80-35-1.00-4,123,36454,10,240
0.8,35,1.0,5588.068861356111,2129.954511356111,3081.11435,377.0,true,0.80-35-1.00-5,123,37876,10,240
0.8,35,1.0,5852.565901775439,2136.298018442105,3288.1678833333335,428.1,true,0.80-35-1.00-6,123,33973,10,240
0.8,35,1.0,6047.453567023614,2276.32318369028,3350.69705,420.43333333333334,true,0.80-35-1.00-7,123,38451,10,240
0.8,35,1.0,5210.828975285901,2170.2974752859013,2713.8815,326.65,true,0.80-35-1.00-8,123,42674,10,240
0.8,35,1.0,5911.432941254174,2129.0539579208407,3393.1289833333335,389.25,true,0.80-35-1.00-9,123,43323,10,240
0.8,35,10.0,47067.327703819974,15949.72835381997,28237.04935,2880.55,true,0.80-35-10.00-0,123,4575000,100,2400
0.8,35,10.0,50609.805138469834,16183.916005136505,31443.222466666666,2982.6666666666665,true,0.80-35-10.00-1,123,4701676,100,2400
0.8,35,10.0,49408.66953925666,15928.16390592333,30495.088966666666,2985.4166666666665,true,0.80-35-10.00-2,123,4589042,100,2400
0.8,35,10.0,49112.11107026754,16221.36820360088,29899.509533333334,2991.233333333333,true,0.80-35-10.00-3,123,3097346,100,2400
0.8,35,10.0,49228.14825997462,16170.77889330796,30027.2027,3030.1666666666665,true,0.80-35-10.00-4,123,4545549,100,2400
0.8,35,10.0,50167.54517499434,15958.655158327674,31267.67335,2941.2166666666667,true,0.80-35-10.00-5,123,3010212,100,2400
0.8,35,10.0,49937.821711661374,15862.178128328036,31086.593583333335,2989.05,true,0.80-35-10.00-6,123,4847246,100,2400
0.8,35,10.0,47838.221132519546,15864.14749918621,29152.356966666666,2821.7166666666667,true,0.80-35-10.00-7,123,4737226,100,2400
0.8,35,10.0,49467.862285457915,15989.675218791243,30382.3204,3095.866666666667,true,0.80-35-10.00-8,123,4683029,100,2400
0.8,35,10.0,49087.48017619107,15982.973909524406,30078.872933333332,3025.633333333333,true,0.80-35-10.00-9,123,4601230,100,2400
0.8,35,5.0,23384.021694230956,8663.33177756429,13298.006583333334,1422.6833333333334,true,0.80-35-5.00-0,123,1100803,50,1200
0.8,35,5.0,25125.810819984086,8698.511969984085,14783.915516666666,1643.3833333333334,true,0.80-35-5.00-1,123,1048031,50,1200
0.8,35,5.0,24684.132980019058,8922.809663352395,14169.25665,1592.0666666666666,true,0.80-35-5.00-2,123,1064044,50,1200
0.8,35,5.0,25031.29228673401,8469.765553400675,15013.360066666666,1548.1666666666667,true,0.80-35-5.00-3,123,1117113,50,1200
0.8,35,5.0,25970.013814845115,8583.828431511782,15765.65205,1620.5333333333333,true,0.80-35-5.00-4,123,1158822,50,1200
0.8,35,5.0,25905.34074901396,8723.435699013962,15595.90505,1586.0,true,0.80-35-5.00-5,123,1170024,50,1200
0.8,35,5.0,23880.067760108428,8679.52701010843,13699.274083333334,1501.2666666666667,true,0.80-35-5.00-6,123,1023998,50,1200
0.8,35,5.0,25375.386839460294,8803.980806126963,14906.5727,1664.8333333333333,true,0.80-35-5.00-7,123,1163397,50,1200
0.8,35,5.0,24424.209069263004,8796.52223592967,14118.8035,1508.8833333333334,true,0.80-35-5.00-8,123,1101684,50,1200
0.8,35,5.0,23772.966930787148,8570.344930787149,13709.455333333333,1493.1666666666667,true,0.80-35-5.00-9,123,1041953,50,1200
0.8,5,1.0,7437.430236699851,2289.4984866998516,4699.5484166666665,448.3833333333333,true,0.80-5-1.00-0,123,20475,10,240
0.8,5,1.0,7016.002064517502,2213.859564517502,4396.409166666666,405.73333333333335,true,0.80-5-1.00-1,123,24777,10,240
0.8,5,1.0,6932.230616005059,2250.608216005059,4265.439066666667,416.18333333333334,true,0.80-5-1.00-2,123,20914,10,240
0.8,5,1.0,7862.38473516106,2369.2400351610604,5045.961366666666,447.18333333333334,true,0.80-5-1.00-3,123,18666,10,240
0.8,5,1.0,7105.274749411085,2224.8902827444194,4440.934466666667,439.45,true,0.80-5-1.00-4,123,22806,10,240
0.8,5,1.0,7099.071764210839,2225.4461808775072,4485.725583333333,387.9,true,0.80-5-1.00-5,123,20686,10,240
0.8,5,1.0,7191.780872874673,2304.014822874673,4474.46605,413.3,true,0.80-5-1.00-6,123,20713,10,240
0.8,5,1.0,8048.506585516238,2341.0825021829046,5239.507416666666,467.9166666666667,true,0.80-5-1.00-7,123,22388,10,240
0.8,5,1.0,7798.8804331683905,2205.9678998350573,5138.845866666667,454.06666666666666,true,0.80-5-1.00-8,123,21562,10,240
0.8,5,1.0,7211.221924424846,2209.1002244248466,4599.9217,402.2,true,0.80-5-1.00-9,123,21409,10,240
0.8,5,10.0,57502.97052193819,16366.49285527152,38035.744333333336,3100.733333333333,true,0.80-5-10.00-0,123,2350017,100,2400
0.8,5,10.0,55516.80912318123,15987.512623181225,36649.779833333334,2879.516666666667,true,0.80-5-10.00-1,123,2392205,100,2400
0.8,5,10.0,57501.21172283287,16361.005556166208,38079.506166666666,3060.7,true,0.80-5-10.00-2,123,2103485,100,2400
0.8,5,10.0,58898.53527200218,16197.848938668847,39567.219666666664,3133.4666666666667,true,0.80-5-10.00-3,123,2580598,100,2400
0.8,5,10.0,57231.2021177594,16205.172917759404,37993.71253333333,3032.3166666666666,true,0.80-5-10.00-4,123,2664934,100,2400
0.8,5,10.0,56096.51326149902,15875.643944832358,37243.66931666667,2977.2,true,0.80-5-10.00-5,123,2440838,100,2400
0.8,5,10.0,57734.33750623323,16246.700739566564,38494.00343333333,2993.633333333333,true,0.80-5-10.00-6,123,2557424,100,2400
0.8,5,10.0,57597.26969603698,16253.806712703641,38372.56298333334,2970.9,true,0.80-5-10.00-7,123,2666196,100,2400
0.8,5,10.0,57247.00094567573,16216.82427900907,37914.26,3115.9166666666665,true,0.80-5-10.00-8,123,2444515,100,2400
0.8,5,10.0,58991.73631052001,16278.671427186679,39547.89821666667,3165.1666666666665,true,0.80-5-10.00-9,123,2005518,100,2400
0.8,5,5.0,29325.331060935652,8904.777777602318,18775.036616666668,1645.5166666666667,true,0.80-5-5.00-0,123,543287,50,1200
0.8,5,5.0,31360.834765522846,8835.888365522846,20708.729733333334,1816.2166666666667,true,0.80-5-5.00-1,123,604373,50,1200
0.8,5,5.0,30730.918049783675,9115.985899783678,19917.565483333332,1697.3666666666666,true,0.80-5-5.00-2,123,598176,50,1200
0.8,5,5.0,28847.92479348806,9038.915493488057,18140.992633333335,1668.0166666666667,true,0.80-5-5.00-3,123,579085,50,1200
0.8,5,5.0,29900.35168063591,8997.840380635913,19257.1613,1645.35,true,0.80-5-5.00-4,123,542629,50,1200
0.8,5,5.0,29485.61983109833,8885.157031098328,19049.8128,1550.65,true,0.80-5-5.00-5,123,643579,50,1200
0.8,5,5.0,30592.12939745163,8963.836597451631,19907.559466666666,1720.7333333333333,true,0.80-5-5.00-6,123,566252,50,1200
0.8,5,5.0,30335.903671314398,9124.266021314399,19564.620983333334,1647.0166666666667,true,0.80-5-5.00-7,123,603669,50,1200
0.8,5,5.0,30424.497377856023,9019.496594522689,19764.000783333333,1641.0,true,0.80-5-5.00-8,123,585629,50,1200
0.8,5,5.0,31209.044196504918,9083.196863171586,20341.264,1784.5833333333333,true,0.80-5-5.00-9,123,558030,50,1200
