dynamism,urgency,scale,cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,comp_time,num_vehicles,num_orders
0.8,35,1.0,6721.560197028785,2207.757980362119,4057.9188833333333,455.8833333333333,true,0.80-35-1.00-3,123,24243,10,240
0.8,35,1.0,6797.1596058279065,2252.1137391612397,4100.4292,444.6166666666667,true,0.80-35-1.00-4,123,23651,10,240
0.8,35,1.0,7047.51185107114,2242.53140107114,4361.23045,443.75,true,0.80-35-1.00-5,123,25967,10,240
0.8,35,1.0,7068.0401220675785,2211.2471887342454,4364.026266666667,492.76666666666665,true,0.80-35-1.00-6,123,21932,10,240
0.8,35,1.0,6922.791744709484,2369.0620447094834,4095.3630333333335,458.3666666666667,true,0.80-35-1.00-7,123,26107,10,240
0.8,35,1.0,6000.165231177489,2178.4762478441553,3437.8389833333335,383.85,true,0.80-35-1.00-8,123,20755,10,240
0.8,35,1.0,7309.318956879244,2291.968090212578,4558.500866666666,458.85,true,0.80-35-1.00-9,123,23622,10,240
0.8,35,10.0,55282.699138969765,16445.449105636428,35616.13336666667,3221.116666666667,true,0.80-35-10.00-0,123,3741968,100,2400
0.8,35,10.0,54709.990071142274,16104.111754475613,35516.678316666665,3089.2,true,0.80-35-10.00-1,123,3638137,100,2400
0.8,35,10.0,55179.068597088226,16209.861230421559,35774.42403333334,3194.7833333333333,true,0.80-35-10.00-2,123,3611582,100,2400
0.8,35,10.0,54872.43991179175,16489.215461791748,35056.97445,3326.25,true,0.80-35-10.00-3,123,2591822,100,2400
0.8,35,10.0,54351.14218438854,16192.102767721875,34963.47275,3195.5666666666666,true,0.80-35-10.00-4,123,3726582,100,2400
0.8,35,10.0,54412.60601357775,16054.654796911083,35252.73455,3105.2166666666667,true,0.80-35-10.00-5,123,2574963,100,2400
0.8,35,10.0,54501.942650587975,15974.645467254642,35319.26385,3208.0333333333333,true,0.80-35-10.00-6,123,3733737,100,2400
0.8,35,10.0,53382.34677232244,16274.38495565577,33982.31181666667,3125.65,true,0.80-35-10.00-7,123,3683470,100,2400
0.8,35,10.0,55784.24577646861,16184.926509801948,36291.21926666667,3308.1,true,0.80-35-10.00-8,123,3714669,100,2400
0.8,35,10.0,54352.348563603366,16330.415063603365,34775.9335,3246.0,true,0.80-35-10.00-9,123,3624864,100,2400
0.8,35,5.0,26594.467366370493,8901.987216370497,16133.613483333333,1558.8666666666666,true,0.80-35-5.00-0,123,833888,50,1200
0.8,35,5.0,28454.522314609854,8969.938964609855,17671.566683333334,1813.0166666666667,true,0.80-35-5.00-1,123,788157,50,1200
0.8,35,5.0,26849.124854981674,9089.987388315007,16089.887466666667,1669.25,true,0.80-35-5.00-2,123,811750,50,1200
0.8,35,5.0,29357.852932268557,8912.092148935224,18693.07745,1752.6833333333334,true,0.80-35-5.00-3,123,878799,50,1200
0.8,35,5.0,30422.395941136685,8916.847074470015,19726.415533333333,1779.1333333333334,true,0.80-35-5.00-4,123,843616,50,1200
0.8,35,5.0,29969.161066203927,8964.352166203927,19261.3589,1743.45,true,0.80-35-5.00-5,123,879252,50,1200
0.8,35,5.0,27765.33399334759,8908.368643347589,17107.51535,1749.45,true,0.80-35-5.00-6,123,779990,50,1200
0.8,35,5.0,28910.097673546046,9165.508673546048,17915.005666666668,1829.5833333333333,true,0.80-35-5.00-7,123,825587,50,1200
0.8,35,5.0,26711.567854638,8848.100704638002,16306.000483333333,1557.4666666666667,true,0.80-35-5.00-8,123,838882,50,1200
0.8,35,5.0,27971.730953974646,8778.090153974645,17544.407466666667,1649.2333333333333,true,0.80-35-5.00-9,123,819715,50,1200
0.8,5,1.0,7773.840431957359,2254.229081957359,5069.61135,450.0,true,0.80-5-1.00-0,123,13677,10,240
0.8,5,1.0,7328.782379850099,2316.6370465167643,4596.345333333334,415.8,true,0.80-5-1.00-1,123,14292,10,240
0.8,5,1.0,8111.76721911179,2279.115135778457,5353.952083333334,478.7,true,0.80-5-1.00-2,123,13506,10,240
0.8,5,1.0,8311.355883505526,2506.442850172194,5334.9797,469.93333333333334,true,0.80-5-1.00-3,123,13204,10,240
0.8,5,1.0,8634.285568067462,2372.691784734129,5727.96045,533.6333333333333,true,0.80-5-1.00-4,123,14069,10,240
0.8,5,1.0,7888.056862717596,2413.822512717596,5049.83435,424.4,true,0.80-5-1.00-5,123,15320,10,240
0.8,5,1.0,8194.356100930452,2296.6041509304523,5432.485283333333,465.26666666666665,true,0.80-5-1.00-6,123,17060,10,240
0.8,5,1.0,8268.26205967159,2423.8385763382566,5367.456816666667,476.96666666666664,true,0.80-5-1.00-7,123,13430,10,240
0.8,5,1.0,8683.424923756367,2256.8699904230343,5915.9716,510.5833333333333,true,0.80-5-1.00-8,123,14086,10,240
0.8,5,1.0,7881.766643090333,2233.192926423666,5196.873716666667,451.7,true,0.80-5-1.00-9,123,14813,10,240
0.8,5,10.0,63778.94014491125,16451.022311577915,43898.1845,3429.733333333333,true,0.80-5-10.00-0,123,2301101,100,2400
0.8,5,10.0,60476.069857841816,15856.609707841815,41449.71015,3169.75,true,0.80-5-10.00-1,123,2089075,100,2400
0.8,5,10.0,61615.222178798984,15966.353278798983,42471.2189,3177.65,true,0.80-5-10.00-2,123,1823399,100,2400
0.8,5,10.0,64194.98629522636,16385.881245226352,44346.23838333334,3462.866666666667,true,0.80-5-10.00-3,123,2189099,100,2400
0.8,5,10.0,61738.52868610923,16065.760502775896,42377.05151666667,3295.7166666666667,true,0.80-5-10.00-4,123,2148855,100,2400
0.8,5,10.0,61486.42811678893,16050.464016788934,42184.580766666666,3251.383333333333,true,0.80-5-10.00-5,123,2183033,100,2400
0.8,5,10.0,62678.53946223136,16167.982528898032,43219.25693333333,3291.3,true,0.80-5-10.00-6,123,2244102,100,2400
0.8,5,10.0,62693.6155344248,16361.325667758141,43073.20653333333,3259.0833333333335,true,0.80-5-10.00-7,123,2303187,100,2400
0.8,5,10.0,62806.868929139906,15957.307395806572,43489.01153333333,3360.55,true,0.80-5-10.00-8,123,2239281,100,2400
0.8,5,10.0,63698.68841416554,16150.05328083221,44074.7518,3473.883333333333,true,0.80-5-10.00-9,123,1675566,100,2400
0.8,5,5.0,34863.63573935277,9156.765489352776,23720.136916666666,1986.7333333333333,true,0.80-5-5.00-0,123,482839,50,1200
0.8,5,5.0,34986.684589336015,9044.164806002686,23930.353116666665,2012.1666666666667,true,0.80-5-5.00-1,123,514770,50,1200
0.8,5,5.0,33928.20705567094,9217.778805670932,22790.611583333335,1919.8166666666666,true,0.80-5-5.00-2,123,513671,50,1200
0.8,5,5.0,32141.655107330662,9092.779590663997,21259.52551666667,1789.35,true,0.80-5-5.00-3,123,522479,50,1200
0.8,5,5.0,32310.599106569556,9162.806473236224,21411.942633333332,1735.85,true,0.80-5-5.00-4,123,480262,50,1200
0.8,5,5.0,33650.65718166534,9023.373514998668,22888.150333333335,1739.1333333333334,true,0.80-5-5.00-5,123,552675,50,1200
0.8,5,5.0,33806.518007571154,9165.769940904484,22648.664733333335,1992.0833333333333,true,0.80-5-5.00-6,123,494596,50,1200
0.8,5,5.0,31953.327627983617,8948.388227983616,21230.806066666668,1774.1333333333334,true,0.80-5-5.00-7,123,460360,50,1200
0.8,5,5.0,33150.89300440624,8870.531937739577,22428.32773333333,1852.0333333333333,true,0.80-5-5.00-8,123,481914,50,1200
0.8,5,5.0,35102.73740275042,9258.15373608375,23842.983666666667,2001.6,true,0.80-5-5.00-9,123,498182,50,1200
